3524907,Jambeiro,São Paulo,Brasil,12,04/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,2.41 km/h,rain,Sim
3524907,Jambeiro,São Paulo,Brasil,12,05/09,21:12,Tempo nublado,06:10 am,05:53 pm,2.41 km/h,cloudly_day,Não
3524907,Jambeiro,São Paulo,Brasil,12,06/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,2.41 km/h,rain,Sim
3524907,Jambeiro,São Paulo,Brasil,12,07/09,21:12,Chuva,06:10 am,05:53 pm,2.41 km/h,rain,Sim
3524907,Jambeiro,São Paulo,Brasil,12,08/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,2.41 km/h,rain,Sim
3524907,Jambeiro,São Paulo,Brasil,12,09/09,21:12,Tempo limpo,06:10 am,05:53 pm,2.41 km/h,clear_day,Não
3524907,Jambeiro,São Paulo,Brasil,12,10/09,21:12,Parcialmente nublado,06:10 am,05:53 pm,2.41 km/h,cloud,Não
3524907,Jambeiro,São Paulo,Brasil,12,11/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,2.41 km/h,rain,Sim
3524907,Jambeiro,São Paulo,Brasil,12,12/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,2.41 km/h,rain,Sim
3524907,Jambeiro,São Paulo,Brasil,12,13/09,21:12,Chuvas esparsas,06:10 am,05:53 pm,2.41 km/h,rain,Sim
3526308,Lagoinha,São Paulo,Brasil,11,04/09,21:12,Tempo nublado,06:08 am,05:51 pm,0.83 km/h,cloudly_day,Não
3526308,Lagoinha,São Paulo,Brasil,11,05/09,21:12,Tempo nublado,06:08 am,05:51 pm,0.83 km/h,cloudly_day,Não
3526308,Lagoinha,São Paulo,Brasil,11,06/09,21:12,Tempo nublado,06:08 am,05:51 pm,0.83 km/h,cloudly_day,Não
3526308,Lagoinha,São Paulo,Brasil,11,07/09,21:12,Chuva,06:08 am,05:51 pm,0.83 km/h,rain,Sim
3526308,Lagoinha,São Paulo,Brasil,11,08/09,21:12,Chuvas esparsas,06:08 am,05:51 pm,0.83 km/h,rain,Sim
3526308,Lagoinha,São Paulo,Brasil,11,09/09,21:12,Tempo limpo,06:08 am,05:51 pm,0.83 km/h,clear_day,Não
3526308,Lagoinha,São Paulo,Brasil,11,10/09,21:12,Parcialmente nublado,06:08 am,05:51 pm,0.83 km/h,cloudly_day,Não
3526308,Lagoinha,São Paulo,Brasil,11,11/09,21:12,Chuvas esparsas,06:08 am,05:51 pm,0.83 km/h,rain,Sim
3526308,Lagoinha,São Paulo,Brasil,11,12/09,21:12,Chuva,06:08 am,05:51 pm,0.83 km/h,rain,Sim
3526308,Lagoinha,São Paulo,Brasil,11,13/09,21:12,Chuvas esparsas,06:08 am,05:51 pm,0.83 km/h,rain,Sim
3526605,Lavrinhas,São Paulo,Brasil,14,04/09,21:12,Tempo nublado,06:07 am,05:50 pm,1.24 km/h,cloudly_day,Não
3526605,Lavrinhas,São Paulo,Brasil,14,05/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.24 km/h,rain,Sim
3526605,Lavrinhas,São Paulo,Brasil,14,06/09,21:12,Tempo nublado,06:07 am,05:50 pm,1.24 km/h,cloudly_day,Não
3526605,Lavrinhas,São Paulo,Brasil,14,07/09,21:12,Chuva,06:07 am,05:50 pm,1.24 km/h,rain,Sim
3526605,Lavrinhas,São Paulo,Brasil,14,08/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.24 km/h,rain,Sim
3526605,Lavrinhas,São Paulo,Brasil,14,09/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.24 km/h,rain,Sim
3526605,Lavrinhas,São Paulo,Brasil,14,10/09,21:12,Parcialmente nublado,06:07 am,05:50 pm,1.24 km/h,cloudly_day,Não
